name,prefix,seed,dim,n_clusters,threshold,branching_factor,ari,nmi,sum
Birch,high_data,0,5,10,0.1,750,0.24382051344251723,0.45301182467092976,0.696832338113447
Birch,high_data,0,5,10,0.1,1000,0.24382051344251723,0.45301182467092976,0.696832338113447
Birch,high_data,0,5,10,0.125,10,0.046977508955075804,0.22609452521297482,0.27307203416805065
Birch,high_data,0,5,10,0.125,25,0.05619783335536034,0.2923142640316086,0.3485120973869689
Birch,high_data,0,5,10,0.125,40,0.25163093657908003,0.45041656862115315,0.7020475052002332
Birch,high_data,0,5,10,0.125,50,0.029389405546554337,0.17560370177099174,0.20499310731754608
Birch,high_data,0,5,10,0.125,60,0.04808185494371765,0.22992148959771364,0.2780033445414313
Birch,high_data,0,5,10,0.125,75,0.05743618922897732,0.2498696842226518,0.30730587345162913
Birch,high_data,0,5,10,0.125,100,0.04367021771615162,0.21163185496077577,0.2553020726769274
Birch,high_data,0,5,10,0.125,150,0.04375222701181931,0.21922726855943664,0.26297949557125594
Birch,high_data,0,5,10,0.125,200,0.048705874807793884,0.23620971871298413,0.284915593520778
Birch,high_data,0,5,10,0.125,250,0.04640929744765524,0.22604468587471915,0.2724539833223744
Birch,high_data,0,5,10,0.125,300,0.04737236088385444,0.22539108314116454,0.272763444025019
Birch,high_data,0,5,10,0.125,400,0.04827694566036307,0.23202271142092967,0.28029965708129273
Birch,high_data,0,5,10,0.125,500,0.04827694566036307,0.23202271142092967,0.28029965708129273
Birch,high_data,0,5,10,0.125,600,0.04827694566036307,0.23202271142092967,0.28029965708129273
Birch,high_data,0,5,10,0.125,750,0.04827694566036307,0.23202271142092967,0.28029965708129273
Birch,high_data,0,5,10,0.125,1000,0.04827694566036307,0.23202271142092967,0.28029965708129273
Birch,high_data,0,5,10,0.15,10,0.07751340343019195,0.3197648728833494,0.3972782763135414
Birch,high_data,0,5,10,0.15,25,0.08018810052100417,0.3380096494974899,0.4181977500184941
Birch,high_data,0,5,10,0.15,40,0.07981428343307405,0.33494611967670185,0.4147604031097759
Birch,high_data,0,5,10,0.15,50,0.05332050444666181,0.24258737543173375,0.29590787987839556
Birch,high_data,0,5,10,0.15,60,0.06211788054852676,0.31087714755776924,0.372995028106296
Birch,high_data,0,5,10,0.15,75,0.07501312078774289,0.32297798367175656,0.3979911044594995
Birch,high_data,0,5,10,0.15,100,0.05756726300658961,0.2956894603136015,0.3532567233201911
Birch,high_data,0,5,10,0.15,150,0.06060998770368844,0.2999606793326436,0.360570667036332
Birch,high_data,0,5,10,0.15,200,0.07715464742708684,0.32168243344446534,0.3988370808715522
Birch,high_data,0,5,10,0.15,250,0.07822057803638088,0.323988602563575,0.40220918059995586
Birch,high_data,0,5,10,0.15,300,0.07822057803638088,0.323988602563575,0.40220918059995586
Birch,high_data,0,5,10,0.15,400,0.07822057803638088,0.323988602563575,0.40220918059995586
Birch,high_data,0,5,10,0.15,500,0.07822057803638088,0.323988602563575,0.40220918059995586
Birch,high_data,0,5,10,0.15,600,0.07822057803638088,0.323988602563575,0.40220918059995586
Birch,high_data,0,5,10,0.15,750,0.07822057803638088,0.323988602563575,0.40220918059995586
Birch,high_data,0,5,10,0.15,1000,0.07822057803638088,0.323988602563575,0.40220918059995586
Birch,high_data,0,5,10,0.2,10,0.09675185745447545,0.3292065918795633,0.42595844933403876
Birch,high_data,0,5,10,0.2,25,0.05820786908340308,0.2927718348660275,0.35097970394943057
Birch,high_data,0,5,10,0.2,40,0.05660432949522849,0.2851851964660097,0.3417895259612382
Birch,high_data,0,5,10,0.2,50,0.06313332635458853,0.30264642713525364,0.36577975348984215
Birch,high_data,0,5,10,0.2,60,0.11753095824953913,0.33931697686777623,0.45684793511731536
Birch,high_data,0,5,10,0.2,75,0.06292820039435619,0.3069620525967371,0.3698902529910933
Birch,high_data,0,5,10,0.2,100,0.06202192278860416,0.30256258858794877,0.3645845113765529
Birch,high_data,0,5,10,0.2,150,0.08759598955344597,0.32335631440250473,0.4109523039559507
Birch,high_data,0,5,10,0.2,200,0.07941842725917524,0.32567431983272666,0.4050927470919019
Birch,high_data,0,5,10,0.2,250,0.07941842725917524,0.32567431983272666,0.4050927470919019
Birch,high_data,0,5,10,0.2,300,0.07941842725917524,0.32567431983272666,0.4050927470919019
Birch,high_data,0,5,10,0.2,400,0.07941842725917524,0.32567431983272666,0.4050927470919019
Birch,high_data,0,5,10,0.2,500,0.07941842725917524,0.32567431983272666,0.4050927470919019
Birch,high_data,0,5,10,0.2,600,0.07941842725917524,0.32567431983272666,0.4050927470919019
Birch,high_data,0,5,10,0.2,750,0.07941842725917524,0.32567431983272666,0.4050927470919019
Birch,high_data,0,5,10,0.2,1000,0.07941842725917524,0.32567431983272666,0.4050927470919019
Birch,high_data,0,5,10,0.25,10,0.055646888183825356,0.27208192165457584,0.3277288098384012
Birch,high_data,0,5,10,0.25,25,0.03421484702319501,0.2517510556628792,0.2859659026860742
Birch,high_data,0,5,10,0.25,40,0.11104787448299094,0.38189842770476873,0.4929463021877597
Birch,high_data,0,5,10,0.25,50,0.03958185507611362,0.2640772149888406,0.30365907006495424
Birch,high_data,0,5,10,0.25,60,0.06555922472969004,0.22339626397348122,0.2889554887031713
Birch,high_data,0,5,10,0.25,75,0.06197670329214888,0.28058568710386605,0.34256239039601494
Birch,high_data,0,5,10,0.25,100,0.06477292507564042,0.2981912659833804,0.36296419105902084
Birch,high_data,0,5,10,0.25,150,0.06477292507564042,0.2981912659833804,0.36296419105902084
Birch,high_data,0,5,10,0.25,200,0.06477292507564042,0.2981912659833804,0.36296419105902084
Birch,high_data,0,5,10,0.25,250,0.06477292507564042,0.2981912659833804,0.36296419105902084
Birch,high_data,0,5,10,0.25,300,0.06477292507564042,0.2981912659833804,0.36296419105902084
Birch,high_data,0,5,10,0.25,400,0.06477292507564042,0.2981912659833804,0.36296419105902084
Birch,high_data,0,5,10,0.25,500,0.06477292507564042,0.2981912659833804,0.36296419105902084
Birch,high_data,0,5,10,0.25,600,0.06477292507564042,0.2981912659833804,0.36296419105902084
Birch,high_data,0,5,10,0.25,750,0.06477292507564042,0.2981912659833804,0.36296419105902084
